date,val
070428,3257
070429,2966
070430,1517
070501,3475
070502,514
070503,0
070504,2038
070505,3811
070506,1367
070507,1440
070508,1511
070509,2086
070510,2353
070511,3964
070512,2690
070513,3257
070514,2647
070515,818
070516,1123
070517,1688
070518,1185
070519,2040
070520,209
070521,0
070522,3257
070523,3804
070524,514
070525,2342
070526,0
070527,31
070528,0
070529,3257
070530,4313
070531,0
070601,0
070602,4741
070603,3784
070604,2647
070605,63
070606,4354
070607,4741
070608,2038
070609,3562
070610,0
070611,3126
070612,0
070613,1517
070614,0
070615,3409
070616,3320
070617,0
070618,4171
070619,0
070620,2038
070621,1594
070622,0
070623,2952
070624,4476
070625,4476
070626,4476
070627,3578
070628,3257
070629,2396
070630,4476
070701,4476
070702,4340
070703,4476
070704,0
070705,2038
070706,177
070707,2038
070708,0
070709,3257
070710,4171
070711,2952
070712,3074
070713,0
070714,0
070715,2647
070717,3257
070718,3935
070719,1123
070720,3282
070721,3267
070722,0
070723,0
070724,2410
070725,0
070725,0
070726,2038
070727,514
070728,2110
070729,0
070730,0
070731,0
070801,2469
070802,514
070803,2647
070804,0
070805,2647
070806,2444
070807,0
070808,0
070809,1562
070810,818
070811,2578
070812,2690
070813,0
070814,2647
070815,3431
070816,3409
070817,0
070818,3257
070819,2647
070820,3257
070821,3038
070822,0
070823,3592
070824,2038
070825,2647
070826,3262
070827,1733
070828,2647
070829,2802
070830,2038
070831,1123
070901,0
070902,0
070903,1148
070904,2647
070905,2187
070906,2647
070907,831
070908,0
070909,3110
070910,0
070911,3463
070912,1123
070913,4209
070914,3608
070915,3472
070916,3504
070917,3754
070918,0
070919,2866
070920,0
070921,0
070922,818
070923,0
070924,0
070925,2342
070926,2038
070927,2038
070928,1123
070929,2647
070930,0
071001,1008
071002,0
071003,1949
071004,1733
071005,1733
071006,2848
071007,3062
071008,1659
071009,715
071010,1123
071011,1123
071012,2268
071013,2326
071014,818
071015,0
071016,2313
071017,0
071018,0
071019,1123
071020,512
071022,2882
071023,1782
071024,493
071025,1123
071026,0
071027,0
071028,1025
071029,0
071030,0
071101,41
071102,537
071103,2038
071104,378
071105,0
071106,818
071107,592
071108,0
071109,2379
071110,0
071111,2518
071112,2896
071113,0
071114,0
071115,514
071116,0
071117,463
071118,341
071119,0
071120,448
071121,0
071122,514
071123,0
071124,126
071125,1415
071126,1243
071127,758
071128,0
071129,818
071130,0
071201,0
071202,1388
071203,886
071204,0
071205,641
071206,0
071207,0
071209,40
071210,514
071211,0
071212,0
071213,1357
071214,433
071215,0
071216,910
071217,0
071218,0
071219,682
071220,0
071221,610
071222,0
071223,818
071224,1234
071225,0
071226,514
071227,641
071228,0
071229,162
071230,1123
071231,10
080101,1123
080102,467
080103,0
080104,442
080105,0
080106,0
080107,0
080108,209
080109,914
080110,2038
080111,888
080112,0
080113,898
080114,0
080115,0
080116,364
080117,1123
080118,818
080119,2149
080120,916
080121,521
080122,1412
080124,79
080125,306
080126,1652
080127,844
080128,0
080129,1344
080130,0
080131,818
080201,0
080202,138
080203,1402
080204,0
080205,558
080206,1379
080207,223
080208,818
080209,0
080210,0
080211,0
080212,0
080213,0
080214,0
080215,3257
080216,453
080217,1256
080218,2342
080219,1452
080220,634
080221,0
080222,0
080223,710
080224,1576
080225,0
080226,2038
080227,2041
080228,1016
080301,0
080302,2342
080303,2048
080304,1875
080305,2647
080306,209
080307,2974
080308,2300
080309,2717
080310,2162
080311,3414
080312,2080
080313,3257
080314,4040
080315,3262
080316,1646
080317,4422
080318,2695
080319,2962
080320,0
080321,3317
080322,4110
080323,3257
080324,1716
080325,0
080326,2983
080327,3435
080328,3263
080329,2038
080330,3500
080331,4767
080401,3262
080402,2038
080403,2163
080404,2429
080405,2877
080406,4010
080407,3512
080408,3368
080409,2342
080410,0
080411,2952
080412,3257
080413,2147
080414,1548
080415,2647
080416,3849
080417,5123
080418,2455
080419,1490
080420,0
080421,3257
080422,3916
080423,2952
080424,4761
080425,0
080506,4499
080507,3292
080508,3959
080509,4391
080510,3298
080511,2473
080512,3257
080513,5740
080514,4171
080515,1937
080516,1123
080517,2977
080518,248
080519,3903
080520,4538
080521,4364
080522,5710
080523,538
080524,1123
080525,2696
080526,4258
080527,4008
080528,3690
080529,4679
080530,4938
080531,2647
080601,3925
080602,3285
080603,4556
080604,4180
080605,4080
080606,2647
080607,2369
080608,5393
080609,4476
080610,3064
080611,4967
080612,3604
080613,3522
080614,2536
080615,3257
080616,4905
080617,4673
080618,4971
080619,4476
080620,4702
080621,391
080622,2851
080623,4535
080624,5077
080625,4535
080626,4476
080627,818
080628,3257
080629,2342
080630,2647
080701,3144
080702,4126
080703,209
080704,0
080705,2647
080706,3659
080707,1123
080708,885
080709,21
080710,1123
080711,745
080712,209
080713,1816
080715,209
080716,2106
080717,209
080718,3438
080719,0
080720,0
080721,818
080722,0
080723,2038
080724,2647
080725,3174
080725,3174
080726,3446
080727,62
080728,514
080729,2443
080730,3622
080731,4373
080801,0
080802,4149
080803,3777
080804,2647
080805,3257
080806,1123
080807,2947
080808,851
080809,2647
080810,2647
080811,3027
080812,4374
080813,3257
080814,518
080815,4270
080816,252
080817,1049
080818,566
080819,2647
080820,0
080821,1340
080822,3647
080823,3257
080824,3257
080825,2868
080826,2647
080827,2113
080828,1506
080829,0
080830,2790
080831,1522
080901,1573
080902,2038
080903,2038
080904,1428
080905,3363
080906,3935
080907,3562
080908,209
080909,632
080910,10
080911,3912
080912,818
080913,1609
080914,2922
080915,0
080916,2647
080917,2450
080918,2870
080919,3266
080920,2803
080921,2970
080922,2296
080923,3050
080924,3065
080925,2710
080927,2952
080928,2757
080929,3785
080930,3236
081001,1592
081002,3672
081003,3257
081004,2831
081005,2470
081006,514
081007,1763
081008,1225
081009,1077
081010,3216
081011,3562
081012,617
081013,818
081014,818
081015,818
081016,1528
081017,818
081018,867
081019,1123
081020,1551
081021,209
081022,3312
081023,2362
081024,316
081025,2038
081026,579
081027,2277
081028,666
081029,616
081030,903
081031,514
081101,309
081102,818
081103,957
081104,1488
081105,2038
081106,1417
081107,1466
081108,913
081109,514
081110,0
081111,2066
081112,2038
081113,1623
081114,818
081115,1389
081116,0
081117,489
081118,297
081119,515
081120,441
081121,0
081122,514
081123,281
081124,1448
081125,742
081126,209
081127,209
081128,29
081129,818
081130,818
081201,1615
081202,0
081203,0
081204,818
081205,0
081206,514
081207,818
081208,30
081209,0
081210,0
081211,514
081212,514
081213,209
081214,1485
081215,1428
081216,0
081217,0
081218,209
081219,0
081220,268
081221,1123
081222,426
081223,29
081224,594
081225,254
081226,2062
081227,0
081228,818
081229,514
081230,88
081231,251
090101,521
090102,530
090103,442
090104,0
090105,57
090106,376
090107,1455
090108,431
090109,800
090110,818
090111,1130
090112,244
090113,1123
090114,1124
090115,1123
090116,553
090117,514
090118,764
090120,30
090121,514
090122,209
090123,316
090124,1787
090125,0
090126,1123
090127,2038
090128,2169
090129,1449
090130,1557
090131,562
090201,209
090202,2092
090203,1811
090204,599
090205,818
090206,273
090207,405
090209,209
090210,1926
090211,0
090212,919
090213,225
090214,870
090215,2038
090216,617
090217,1123
090218,2126
090219,2990
090220,2236
090221,1123
090222,818
090223,514
090224,52
090225,2714
090226,3736
090227,2647
090228,3257
090301,818
090302,818
090303,514
090304,3257
090305,3269
090306,3261
090307,2038
090308,2713
090309,1443
090310,960
090311,1453
090312,1206
090313,2342
090314,514
090315,1407
090316,2528
090317,1607
090318,0
090319,2070
090320,2342
090321,3193
090322,3726
090323,4100
090324,2724
090325,2676
090326,2851
090327,2647
090328,2177
090329,2047
090330,209
090331,2778
090401,2647
090402,724
090403,1723
090404,4777
090405,2647
090406,2793
090407,1123
090408,2038
090409,4665
090410,3257
090411,0
090412,514
090413,2038
090414,2543
090415,3562
090416,4476
090417,2883
090418,209
090419,2038
090420,2145
090421,3150
090422,2647
090423,4171
090424,5770
090425,4140
090426,4485
090427,4060
090428,2756
090429,4150
090430,3802
090501,2799
090502,3913
090503,362
090504,2808
090505,3200
090506,3668
090507,2852
090508,4006
090509,4262
090510,3863
090511,4733
090512,4927
090513,6218
090514,3762
090515,3869
090516,5086
090517,0
090518,2313
090519,4072
090520,3913
090521,4261
090522,818
090523,0
090524,1598
090525,2160
090526,3758
090527,2038
090528,3164
090529,3355
090530,4570
090531,3366
090601,2647
090602,2751
090603,818
090604,3305
090605,4250
090606,4281
090607,4180
090608,4476
090609,3870
090610,2048
090611,3429
090612,3013
090613,4144
090614,4230
090615,3305
090616,4200
090617,3260
090618,3783
090619,2342
090620,3951
090621,1711
090622,3613
090623,3293
090624,0
090625,0
090626,2647
090627,514
090628,2776
090629,1317
090630,3317
090701,571
090702,3257
090703,3353
090704,514
090705,21
090706,310
090707,3853
090708,4389
090709,3496
090710,42
090711,514
090712,3314
090713,3935
090714,3936
090715,3951
090716,4829
090717,4476
090718,3891
090719,3558
090720,4641
090721,4476
090722,2968
090723,2346
090724,3112
090725,2929
090725,2929
090726,3364
090727,818
090728,3295
090729,514
090730,235
090731,0
090801,514
090802,3878
090803,3653
090804,4408
090805,4733
090806,3463
090807,1123
090808,4916
090809,4476
090810,4014
090811,4320
090812,4393
090813,3726
090814,4239
090815,1819
090816,4024
090817,4224
090818,3257
090819,4476
090820,4171
090821,3387
090822,3668
090823,3257
090824,0
090825,1123
090826,527
090827,3532
090828,11
090829,4127
090830,3866
090831,2647
090901,1627
090902,3757
090903,3336
090904,818
090905,231
090906,357
090907,1811
090908,2792
090909,538
090910,514
090911,2061
090912,3141
090913,2647
090914,2038
090915,1123
090916,3562
090917,592
090918,244
090919,71
090920,1538
090921,818
090922,3205
090923,2038
090924,2038
090925,1524
090926,2988
090927,1716
090928,2038
090929,1351
090930,3379
091001,4288
091002,839
091003,1123
091004,3230
091005,1241
091006,3810
091007,1773
091008,2038
091009,818
091010,2038
091011,2038
091012,2647
091013,2750
091014,2038
091015,2038
091016,1539
091017,1391
091018,1123
091019,3006
091020,3047
091021,61
091022,1123
091023,1446
091024,1480
091025,1123
091026,2038
091027,1123
091028,473
091029,2507
091030,1721
091031,1123
091101,514
091102,514
091103,514
091104,514
091105,342
091106,620
091107,0
091108,21
091109,818
091110,1548
091111,20
091112,1123
091113,123
091114,0
091115,209
091116,1158
091117,920
091118,414
091119,284
091120,1471
091121,374
091122,0
091123,731
091124,1022
091125,514
091126,280
091127,240
091128,365
091129,0
091130,579
091201,209
091202,1123
091203,921
091204,0
091205,650
091206,20
091207,840
091208,0
091209,1123
091210,818
091211,363
091212,98
091213,875
091214,0
091215,0
091216,514
091217,286
091218,818
091219,818
091220,969
091221,358
091222,110
091223,10
091224,209
091225,818
091226,1249
091227,1279
091228,857
091229,0
091230,542
091231,880
100101,1123
100102,716
100103,514
100104,1294
100105,847
100106,258
100107,1189
100108,514
100109,514
100110,334
100111,209
100112,818
100113,432
100114,0
100115,2310
100116,1325
100117,301
100118,1123
100119,514
100120,1373
100121,1733
100122,10
100123,381
100124,2095
100125,1500
100126,514
100127,554
100128,0
100129,401
100130,699
100131,840
100201,1648
100202,962
100203,818
100204,20
100205,1439
100206,818
100207,1425
100208,0
100209,896
100210,1404
100211,1385
100212,1992
100213,1437
100214,1782
100215,2153
100216,557
100217,1854
100218,818
100219,3434
100220,3055
100221,209
100222,1123
100223,1448
100224,1589
100225,818
100226,1906
100227,2063
100228,818
100301,1428
100302,1605
100303,1453
100304,2079
100305,3048
100306,2306
100307,403
100308,1409
100309,2126
100310,3011
100311,0
100312,1985
100313,1803
100314,2647
100315,136
100316,2038
100317,1733
100318,1296
100319,3257
100320,0
100321,1765
100322,1123
100323,2342
100324,818
100325,1434
100326,1475
100327,2915
100328,3276
100329,1620
100330,2038
100331,3120
100401,3678
100402,3548
100403,2818
100404,2978
100405,4040
100406,3016
100407,3257
100408,3038
100409,1590
100410,4090
100411,3792
100412,2826
100413,3492
100414,3880
100415,3424
100416,3128
100417,2274
100418,1123
100419,0
100420,245
100421,3257
100422,3418
100423,209
100424,3257
100425,3757
100426,3770
100427,3257
100428,2038
100429,3257
100430,1293
100501,3028
100502,4476
100503,229
100504,2409
100505,2887
100506,5449
100507,4140
100508,2038
100509,2647
100510,0
100511,3030
100512,4519
100513,3402
100514,2829
100515,385
100516,3365
100517,3940
100518,4200
100519,3734
100520,4110
100521,2985
100522,4892
100523,4171
100524,3948
100525,2266
100526,3809
100527,3932
100528,10
100529,52
100530,4200
100531,4210
100601,4476
100602,4052
100603,3942
100604,3752
100605,3298
100606,4330
100607,4340
100608,1123
100609,3257
100610,5187
100611,4942
100612,3903
100613,4180
100614,3281
100615,3773
100616,4041
100617,5560
100618,4476
100619,4636
100620,5219
100621,4280
100622,3446
100623,3853
100624,4728
100625,2129
100626,2905
100627,62
100628,725
100629,0
100630,3336
100701,2647
100702,2261
100703,2853
100704,1508
100705,3958
100706,3257
100707,4260
100708,1428
100709,2647
100710,2647
100711,3265
100712,2647
100713,4217
100714,3376
100715,0
100716,3257
100717,3136
100718,4132
100719,3969
100720,4136
100721,1367
100722,3480
100723,3257
100724,514
100725,514
100725,514
100726,818
100727,0
100728,2038
100729,0
100730,2210
100731,2347
100801,0
100802,514
100803,2100
100804,1592
100805,2804
100806,0
100807,2387
100808,3282
100809,2038
100810,2759
100811,3690
100812,3801
100813,514
100814,3615
100815,3727
100816,0
100817,1327
100818,3257
100819,2647
100820,2038
100821,3127
100822,3772
100823,2647
100824,587
100825,1181
100826,1993
100827,2038
100828,2528
100829,0
100830,3168
100831,3255
100901,2830
100902,3445
100903,3257
100904,1322
100905,3485
100906,3805
100907,3567
100908,3454
100909,0
100910,3257
100911,2574
100912,2122
100913,2702
100914,2952
100915,3379
100916,3572
100917,3573
100918,3331
100919,3430
100920,3455
100921,1724
100922,3257
100923,62
100924,2284
100925,2343
100926,3069
100927,1888
100928,1572
100929,1123
100930,2038
101001,1573
101002,1583
101003,2038
101004,1301
101005,2560
101006,818
101007,2647
101008,3257
101009,3391
101010,2490
101011,2038
101012,2188
101013,2647
101014,1123
101015,2206
101016,2038
101017,2647
101018,2313
101019,2215
101020,1900
101021,514
101022,1890
101023,1123
101024,1908
101025,1923
101026,1007
101027,2060
101028,990
101029,514
101030,723
101031,1501
101101,1764
101102,2124
101103,514
101104,1599
101105,653
101106,562
101107,579
101108,641
101109,1123
101110,2647
101111,1428
101112,2038
101113,1586
101114,1123
101115,1048
101116,2120
101117,1403
101118,1236
101119,530
101120,615
101121,1123
101122,2038
101123,2483
101124,745
101125,1355
101126,1269
101127,514
101128,282
101129,1444
101130,1438
101201,818
101202,0
101203,50
101204,0
101205,20
101206,20
101207,110
101208,1506
101209,514
101210,0
101211,209
101212,1680
101213,392
101214,264
101215,0
101216,546
101217,0
101218,0
101219,0
101220,209
101221,209
101222,0
101223,252
101224,1451
101225,1149
101226,514
101227,536
101228,644
101229,818
101230,0
101231,1426
110101,1896
110102,911
110103,209
110104,345
110105,209
110106,244
110107,39
110108,601
110109,900
110110,818
110111,556
110112,675
110113,423
110114,628
110115,749
110116,701
110117,818
110118,2038
110119,1417
110120,3147
110121,818
110122,1013
110123,1123
110124,1575
110125,1432
110126,591
110127,2060
110128,872
110129,654
110130,2038
110131,2457
110201,209
110202,327
110203,818
110204,241
110205,514
110206,0
110207,2770
110208,888
110209,932
110210,1477
110211,1086
110212,1189
110213,514
110214,514
110215,818
110216,862
110217,1193
110218,2647
110219,1740
110220,2952
110221,1792
110222,1307
110223,1443
110224,2038
110225,2379
110226,2573
110227,2038
110228,2342
110301,839
110302,681
110303,2668
110304,3529
110305,0
110306,1123
110307,1123
110308,257
110309,2647
110310,1540
110311,936
110312,3460
110313,2754
110314,1652
110315,0
110316,1292
110317,3648
110318,3532
110319,4150
110320,4559
110321,3562
110322,4166
110323,2126
110324,1123
110325,2437
110326,4170
110327,2208
110328,3257
110329,3037
110330,2342
110331,2342
110401,2354
110402,2890
110403,4401
110404,3935
110405,1920
110406,818
110407,2880
110408,4134
110409,3642
110410,3020
110411,3970
110412,1289
110413,2038
110414,4476
110415,2729
110416,2038
110417,2647
110418,3665
110419,4171
110420,4476
110421,4171
110422,4365
110423,4100
110424,1441
110425,3501
110426,3846
110427,2647
110428,2218
110429,1674
110430,4476
110501,2952
110502,597
110503,2958
110504,1424
110505,5171
110506,3257
110507,5253
110508,5051
110509,4727
110510,4701
110511,4060
110512,1432
110513,3059
110514,2810
110515,3965
110516,2342
110517,4476
110518,3128
110519,1352
110520,2647
110521,3257
110522,3343
110523,3562
110524,4672
110525,4171
110526,2647
110527,3886
110528,3629
110529,4896
110530,4795
110531,2378
110601,2969
110602,4171
110603,5141
110604,5086
110605,4920
110606,3866
110607,5066
110608,4496
110609,6375
110610,4235
110611,4390
110612,4836
110613,5086
110614,5590
110615,3893
110616,4152
110617,5120
110618,5038
110619,5357
110620,4949
110621,3072
110622,3135
110623,2884
110624,5110
110625,5016
110626,4737
110627,5400
110628,5086
110629,918
110630,4781
110701,818
110702,3753
110703,209
110704,2647
110705,3956
110706,3909
110707,3536
110708,3970
110709,4363
110710,4476
110711,3437
110712,1123
110713,3284
110714,3071
110715,2863
110716,3311
110717,3790
110718,3443
110719,3257
110720,3565
110721,3544
110722,0
110723,2647
110724,3367
110725,209
110725,209
110726,2881
110727,2699
110728,2678
110729,514
110730,2647
110731,1123
110801,735
110802,1338
110803,3257
110804,0
110805,2872
110806,3413
110807,3845
110808,4310
110809,3625
110810,3328
110811,3384
110812,3683
110813,2985
110814,818
110815,2936
110816,2038
110817,3650
110818,514
110819,2905
110820,2806
110821,2038
110822,1580
110823,2647
110824,3340
110825,0
110826,0
110827,2670
110828,2880
110829,3257
110830,0
110831,4129
110901,4310
110902,1705
110903,2445
110904,3373
110905,1565
110906,1565
110907,2038
110908,0
110909,1417
110910,2058
110911,2038
110912,1832
110913,1123
110914,2138
110915,0
110916,0
110917,1123
110918,1537
110919,2946
110920,3257
110921,3789
110922,31
110923,2038
110924,2662
110925,3014
110926,4007
110927,4323
110928,0
110929,3648
110930,514
111001,1577
111002,2647
111003,514
111005,0
111006,1465
111007,572
111008,0
111009,2263
111010,1598
111011,0
111012,2243
111013,1873
111014,1218
111015,2436
111016,996
111017,1542
111018,2077
111019,1123
111021,2527
111022,3080
111023,2048
111024,1123
111025,818
111026,825
111027,0
111028,1340
111029,1123
111030,1377
111031,518
111101,532
111102,41
111103,1299
111104,715
111105,0
111106,2161
111107,1123
111109,1450
111110,1195
111111,514
111112,0
111113,51
111114,0
111115,1894
111116,1583
111117,1431
111118,520
111119,0
111120,1217
111121,2038
111122,0
111123,1336
111124,418
111125,377
111126,1829
111127,818
111128,286
111129,450
111130,818
111201,209
111202,0
111203,0
111204,136
111205,345
111206,209
111207,521
111208,418
111209,518
111210,625
111211,385
111212,466
111213,19
111214,129
111215,1123
111216,818
111217,424
111218,396
111219,571
111220,58
111221,514
111222,1240
111223,671
111224,818
111225,0
111226,547
111227,0
111228,0
111229,0
111230,457
111231,518
120101,209
120102,618
120103,399
120104,0
120105,730
120106,747
120107,606
120108,514
120109,254
120110,818
120111,0
120112,1123
120113,677
120114,640
120115,514
120116,0
120117,2647
120118,1666
120119,209
120120,514
120121,1123
120122,20
120123,1905
120124,209
120125,818
120126,843
120127,514
120128,1463
120129,1123
120130,751
120131,818
120201,818
120202,1149
120203,1402
120204,1436
120205,1475
120206,818
120207,1446
120208,1224
120209,524
120210,2088
120211,1415
120212,0
120213,693
120214,1389
120215,818
120216,1123
120217,248
120218,2026
120219,1708
120220,514
120221,1123
120222,1866
120223,2038
120224,1581
120225,1299
120226,1123
120227,3098
120228,514
120301,818
120302,3426
120303,2660
120304,1349
120305,1123
120306,1123
120307,514
120308,4332
120309,514
120310,818
120311,1123
120312,2435
120313,1733
120314,2038
120315,2038
120316,1733
120317,3407
120318,3634
120319,542
120320,3669
120321,99
120322,2434
120323,2038
120324,1910
120325,1123
120326,4476
120327,4657
120328,1499
120329,3257
120330,3257
120331,2846
120401,2952
120402,3919
120403,514
120404,943
120405,584
120406,1123
120407,4347
120408,2038
120409,3757
120410,514
120411,3451
120412,3721
120413,3257
120414,3384
120415,2077
120416,3099
120417,3263
120418,2952
120419,3257
120420,2038
120421,2038
120422,2277
120423,3257
120424,3562
120425,5086
120426,3978
120427,4024
120428,2680
120429,3257
120430,4508
120501,3562
120502,3744
120503,3638
120504,3572
120505,3602
120506,4180
120507,4878
120508,818
120509,2071
120510,3257
120511,3257
120512,20
120513,0
120514,528
120515,2227
120516,2861
120517,2647
120518,4903
120519,4555
120520,3259
120521,3415
120522,4476
120523,4469
120524,4171
120525,4150
120526,3725
120527,4781
120528,2927
120529,2647
120530,3540
120531,4476
120601,4001
120602,4476
120603,5436
120604,5147
120605,0
120606,2647
120607,3257
120608,4045
120609,4250
120610,5086
120611,4476
120612,4614
120613,4316
120614,4694
120615,4920
120616,3257
120617,4781
120618,5422
120619,4297
120620,3342
120621,3898
120622,2261
120623,2865
120624,4139
120625,4679
120626,3839
120627,3670
120628,4476
120629,4886
120630,4476
120701,5620
120702,271
120703,3779
120704,3716
120705,3646
120707,2038
120708,209
120709,3486
120710,818
120711,2038
120712,2038
120713,3211
120714,3172
120715,3731
120716,4243
120717,296
120718,3257
120719,1123
120720,3656
120721,3395
120722,3071
120723,2647
120724,0
120725,514
120725,514
120726,3867
120727,0
120728,3596
120729,2907
120730,3388
120731,2993
120801,4314
120802,3885
120803,3747
120804,210
120805,3793
120806,2096
120807,2808
120808,4476
120809,3617
120810,3717
120811,4038
120812,4504
120813,4792
120814,4074
120815,2848
120816,3521
120817,1565
120818,2647
120819,3973
120820,2060
120821,209
120822,2647
120823,588
120824,1308
120825,2038
120826,3577
120827,11
120828,3430
120829,3928
120830,3523
120831,2970
120901,3716
120902,3257
120903,4049
120904,3763
120905,3768
120906,0
120907,3288
120908,514
120909,1781
120910,1123
120911,514
120912,1531
120913,164
120914,1585
120915,2038
120916,1699
120917,3689
120918,4380
120919,2508
120920,3164
120921,3676
120922,3269
120923,4107
120924,3257
120925,3671
120926,1508
120927,1911
120928,2647
120929,514
120930,3277
121001,3489
121002,2647
121003,3106
121004,3966
121005,3668
121006,3257
121007,3562
121008,818
121009,1506
121010,3206
121011,1528
121012,514
121013,209
121014,1804
121015,1558
121016,2038
121017,1472
121018,2038
121019,1707
121020,1232
121021,1123
121022,2677
121023,1123
121024,1123
121025,3257
121026,923
121027,1123
121028,553
121029,890
121030,1534
121031,1527
121101,1528
121102,818
121103,1497
121104,1123
121105,834
121106,289
121107,818
121108,514
121109,279
121110,30
121111,1373
121112,2468
121113,514
121114,821
121115,448
121116,0
121117,514
121118,209
121119,209
121120,514
121121,649
121123,233
121124,923
121125,273
121126,209
121127,209
121128,342
121129,514
121130,818
121201,0
121202,1507
121203,615
121204,514
121205,300
121206,285
121207,209
121208,2391
121209,2123
121210,904
121211,699
121212,1697
121213,409
121214,110
121215,514
121216,847
121217,514
121218,616
121219,209
121220,1513
121221,436
121222,245
121223,238
121224,600
121225,514
121226,1123
121227,514
121228,1333
121229,1299
121230,390
121231,209
130101,1784
130102,1123
130103,818
130104,818
130105,514
130106,243
130107,0
130108,514
130109,658
130110,536
130111,39
130112,2048
130113,2038
130114,1660
130115,0
130116,784
130117,720
130118,514
130119,514
130120,712
130121,757
130122,902
130123,10
130124,353
130125,209
130126,718
130127,653
130128,2038
130129,514
130130,2082
130131,1688
130201,1531
130202,1126
130203,883
130204,209
130205,1452
130206,930
130207,1123
130208,2553
130209,824
130210,2675
130211,2213
130212,2045
130213,1733
130214,1213
130215,1748
130216,1733
130217,1123
130218,1123
130219,1678
130220,3315
130221,2647
130222,209
130223,2342
130224,818
130225,1733
130226,1653
130227,3257
130228,2131
130301,2342
130302,2038
130303,1540
130304,2999
130305,2647
130306,818
130307,1615
130308,3651
130309,20
130310,2272
130311,2648
130312,1586
130313,2120
130314,2614
130315,1562
130316,4476
130317,3368
130318,4802
130319,3562
130320,2952
130321,1270
130322,4020
130323,4009
130324,2342
130325,3307
130326,2305
130327,2038
130328,2038
130329,3563
130330,3588
130331,3541
130401,3139
130402,3784
130403,4476
130404,2753
130405,1663
130406,3257
130407,4110
130408,4005
130409,5203
130410,209
130411,1282
130412,2647
130413,2316
130414,3901
130415,3592
130416,4536
130417,4476
130418,818
130419,3940
130420,1800
130421,4476
130422,3602
130423,4622
130424,2647
130425,1733
130426,3779
130427,4969
130428,4160
130429,3257
130430,4956
130501,4817
130502,4495
130503,2038
130504,1308
130505,3257
130506,3272
130507,2655
130508,4549
130509,3782
130510,3257
130511,818
130512,818
130513,3278
130514,4119
130515,4476
130516,3667
130517,3866
130518,4200
130519,1474
130520,3760
130521,4171
130522,3531
130523,5095
130524,4914
130525,4781
130527,4220
130528,4180
130529,4207
130530,4540
130531,4226
130601,3216
130602,2038
130603,818
130604,4443
130605,5059
130606,5096
130607,3257
130608,4525
130609,4567
130610,3886
130611,5936
130612,5700
130613,4476
130614,4476
130615,32
130616,4568
130617,2647
130618,3735
130619,3257
130620,5221
130621,5345
130622,5411
130623,4476
130624,4476
130625,4495
130626,3504
130627,3257
130628,5193
130629,3257
130630,3736
130701,2191
130702,209
130703,1817
130704,2038
130705,2647
130706,0
130707,2647
130708,2927
130709,818
130710,3036
130711,3646
130712,2038
130713,3257
130714,3576
130715,2410
130716,818
130717,2289
130718,2647
130720,0
130721,2647
130722,2150
130723,2853
130724,3395
130725,125
130725,125
130726,1696
130727,2168
130728,1555
130729,2342
130730,3257
130731,3562
130801,3257
130802,818
130803,2212
130804,2821
130805,2699
130806,63
130807,818
130808,2357
130809,3585
130810,2716
130811,2038
130812,2038
130813,2039
130814,1669
130815,1428
130816,4090
130817,4629
130818,3257
130820,0
130821,2803
130822,0
130823,3018
130824,3273
130825,1979
130826,93
130827,2038
130828,2859
130829,2160
130830,1123
130831,2845
130901,3060
130902,94
130903,2375
130904,2089
130905,3169
130906,3316
130907,2954
130908,1923
130909,3333
130910,0
130911,209
130912,1552
130913,238
130914,1275
130916,1136
130917,1571
130918,2134
130919,835
130920,2647
130921,1576
130922,2109
130923,1903
130924,2038
130925,818
130926,3431
130927,3054
130928,818
130930,818
131001,1516
131002,2039
131003,2039
131004,0
131005,1734
131006,2018
131007,819
131008,900
131009,2804
131010,2648
131011,819
131012,2101
131013,1514
131014,3179
131015,2334
131016,819
131017,2457
131018,1124
131019,1489
131020,1124
131021,2554
131022,1507
131023,819
131024,848
131025,1535
131026,1024
131027,1692
131029,1657
131030,878
131031,515
131101,1453
131102,1510
131103,1046
131104,2647
131105,2309
131106,1123
131107,818
131109,602
131110,997
131111,0
131112,1420
131113,0
131114,990
131115,818
131116,413
131117,1379
131118,832
131119,209
131120,514
131121,209
131122,70
131123,114
131124,238
131125,862
131126,599
131127,607
131128,548
131129,478
131130,238
131201,0
131202,326
131203,514
131204,0
131205,1362
131206,0
131207,0
131209,400
131210,1027
131211,0
131212,481
131213,0
131214,351
131215,0
131216,514
131217,320
131218,60
131219,0
131220,209
131221,0
131222,514
131223,264
131224,514
131225,357
131226,818
131227,147
131228,327
131229,290
131230,209
131231,818
140101,298
140102,961
140103,514
140104,497
140105,1123
140107,514
140108,324
140109,49
140110,140
140111,1350
140112,80
140113,818
140114,818
140115,1531
140116,568
140117,818
140118,484
140119,514
140120,209
140121,1523
140122,652
140123,0
140124,218
140125,164
140126,269
140127,1940
140128,599
140129,818
140130,209
140131,2647
140201,0
140202,2336
140203,1425
140204,1453
140205,2039
140206,29
140207,125
140208,1763
140209,593
140210,0
140211,2725
140212,1124
140213,1124
140214,515
140215,2220
140216,385
140217,0
140218,1227
140219,2123
140220,4085
140221,2220
140222,1734
140223,3563
140224,1476
140225,3063
140226,2648
140227,2039
140228,2648
140301,1434
140302,386
140303,2284
140304,1465
140305,818
140306,2564
140307,665
